timestamp,symbol,action,quantity,price,value,commission,order_id,strategy,metadata
2026-02-05T21:11:14.531314,688576.SH,BUY,800,62.336233,49868.9864,14.96069592,af92137e,手动交易,{}
2026-02-05T21:11:16.553885,688576.SH,BUY,400,62.40624,24962.496,7.488748799999999,9d01b63d,手动交易,{}
2026-02-05T21:11:17.563493,688576.SH,SELL,600,62.243775,37346.265,11.2038795,85ad308e,手动交易,{}
